"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_q_d[39]",0.137663165958823,0.0116016689024979,1.09520431322974,-2.11296544991092,-0.511769815647118,0.147933944724852,0.808658722770671,2.27615830880794,8911.4701531002,0.999739190559804
"log_q_d[40]",0.56051656849905,0.0116299324338933,1.101218570672,-1.71549207457455,-0.10052995886536,0.563758246234236,1.23917865034462,2.76946875128465,8965.87479832821,0.999813878660636
"log_q_d[41]",-0.336857033057586,0.0117808716998505,1.1206177569018,-2.58700431990418,-1.01180905811231,-0.329275478753598,0.35141477977075,1.88368590361834,9048.15740436146,0.999705253154685
"log_q_d[42]",-0.592009798204661,0.0117587465614226,1.13632177335644,-2.91433002320316,-1.28818925749123,-0.585903146387807,0.107629591788871,1.67516980554415,9338.57469173971,0.999703045519761
"log_q_l[1]",0.0055883990539459,0.0128903696556582,1.09326102740287,-2.22356215240518,-0.657748034665015,-0.00970404071730925,0.659243700142698,2.17817214896644,7193.11477053101,0.999793024925174
"log_q_l[2]",0.514759596666538,0.0167730265513094,1.17798162494029,-1.79324599375055,-0.244496268869749,0.494409779743919,1.24342035596231,2.87002866939728,4932.3531412239,1.00011643274794
"log_q_l[3]",0.218655314195158,0.0133926000603284,1.10941088148655,-1.9857224411732,-0.469205904604001,0.20882409199613,0.89449524356927,2.43165490021916,6862.06840338151,1.00010070140257
"log_q_l[4]",-0.0333730862098406,0.0129365380112067,1.10556814606882,-2.26670557598254,-0.715222836031259,-0.0466074918795637,0.642895460349871,2.1920254360574,7303.56496303429,0.999857259558447
"log_q_l[5]",-0.0595051400522431,0.0125864536080829,1.08158398941996,-2.24484707983474,-0.709225244081029,-0.0684304510374271,0.598649798882184,2.14103573548856,7384.37495817862,0.999887095831041
"log_q_l[6]",-0.311559807080039,0.0147330333020964,1.15475875685468,-2.70020553194917,-1.01906669841936,-0.298641482241353,0.425025958834829,1.91572063076128,6143.24997526407,0.999932912819564
"log_q_l[7]",-0.0255292653477094,0.0129425906726516,1.10300230376978,-2.22988757595456,-0.696773847207571,-0.0426568112768867,0.640204419363059,2.20392854891788,7262.9057197855,0.999927355097704
"log_q_l[8]",0.0528890998530429,0.0129781561469911,1.09756090553771,-2.13255498630348,-0.622470141475027,0.0398351098861669,0.73326410657234,2.24818418108144,7152.06196495557,1.00008004792339
"log_q_l[9]",0.0257305907396988,0.0128566087442938,1.10122003191662,-2.20949769085917,-0.657698218594249,0.00983541254356177,0.698013315005989,2.25568359584758,7336.60860251797,1.00007622238852
"log_q_l[10]",0.0497762449798662,0.0128035838712056,1.0917470642423,-2.13299755466629,-0.621746590274071,0.0476548762138198,0.71291520027588,2.22959607627338,7270.7793332241,0.999799688967246
"log_q_l[11]",0.171806855073558,0.0137894505854187,1.11815527808388,-2.05027012540289,-0.505943594603538,0.161932404168066,0.850962558358648,2.40349406291838,6575.22033484147,0.999789472426641
"log_q_l[12]",-0.273363997785509,0.0148253993737858,1.13802588096629,-2.59345102688774,-0.975129955248697,-0.255948079617891,0.433800202044583,1.9477084792557,5892.38987954815,1.00004453001771
"log_q_l[13]",-0.0443921597938202,0.0124431289824061,1.09247949580613,-2.2802676225529,-0.709170247958165,-0.0445977740916682,0.62264899282,2.1203787547643,7708.45574565945,0.999698599942246
"log_q_mu",0.0256736789606731,0.012292679330529,1.05578437525625,-2.11232838121709,-0.591287247901164,0.0256349464923031,0.627884260263512,2.25856553632352,7376.61904776645,1.00036744137218
"log_mu_q_a",0.0121219808901785,0.0117434076390586,1.04325848578733,-2.10987233933957,-0.611674598877642,0.0109663601405469,0.648066118215152,2.12953457590483,7892.154506557,0.999874873964172
"log_mu_q_d",-0.00704404017573756,0.0111013000868819,1.04594688847866,-2.15537375887288,-0.623375629390298,0.000152808532057032,0.614074138431966,2.10693538484921,8877.10955287886,0.999736674436009
"log_mu_q_l",0.0191642346117708,0.0122648611131147,1.05292407798274,-2.1080299413562,-0.615791010933994,0.0194674728541983,0.646281418082106,2.12546745376545,7370.02303061392,0.999946181410165
"q_a_raw[1]",0.409046798141904,0.00553446397357265,0.372896369311557,-0.287904956603735,0.156669481484305,0.390695457405849,0.649470532008024,1.18245763245983,4539.67936806155,1.00062468938925
"q_a_raw[2]",-0.192187663219488,0.00575536336129867,0.408627902252054,-1.00280402556555,-0.458710257882076,-0.185790098898806,0.0777522590165008,0.621606593964133,5040.92853841919,0.999997448256765
"q_a_raw[3]",-0.533723810865559,0.00651611308560581,0.504065756391952,-1.5631579379454,-0.86156099966984,-0.528489117487989,-0.19625028852161,0.445783801143909,5984.07687228583,1.00016867781339
"q_a_raw[4]",-1.3453690051106,0.00755925076999423,0.572865706498754,-2.51367297389175,-1.72025516092926,-1.31997891597701,-0.955697380360347,-0.279909104974006,5743.12334855502,0.999699045989016
